coord   	geo
#data_num	63
#slip_num	344
#ndf     	-281
#rss      	1.74657e-01  [m^2]
#rms      	5.26529e-02  [m]
#wrss   	NaN          [m^2]
#wrms   	NaN          [m]
#chi2    	NaN         
#rchi2   	NaN         
#r_1d   	NaN          [cm/km]
#r_2d   	9.62639e-02  [cm/km^2]
#strain   	1.08647e+00  [cm/km]

earth	homogeneous	3.00e+10  	0.2500

kappa   	0.00000     
beta     	0.00000     

smooth   	2d
surface  	free

fault 2 nicoya  -85.54233907   8.74026277     -86.82826920 10.01077299    0.0000e+00 6.1999e+04   25.00    -0.01000 0.01000  0.00000   0.0000 0.0000  0.0000 0.0000  0.0000 0.0000    30 40
     subfault nicoya     23    31       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    31       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    31       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    31       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    31       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    31       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    31       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    31       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    32       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    33       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    34       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    35       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    36       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    37       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    38       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    39       0.00000      0.00000      0.00000    0.0000   0.0000    0.0000   0.0000    0.0000   0.0000
